95	266	5	1	1		
1	9.829387	9.829387	-35			
2	-9.829387	9.829387	-35			
3	-9.829387	-9.829387	-35			
4	9.829387	-9.829387	-35			
5	9.829387	9.829387	-33.64			
6	-9.829387	9.829387	-33.64			
7	-9.829387	-9.829387	-33.64			
8	9.829387	-9.829387	-33.64			
9	0	9.42168	-28.000395			
10	-9.42168	0	-28.000395			
11	0	-9.42168	-28.000395			
12	9.42168	0	-28.000395			
13	9.046449	9.046449	-22.81			
14	-9.046449	9.046449	-22.81			
15	-9.046449	-9.046449	-22.81			
16	9.046449	-9.046449	-22.81			
17	0	8.637273	-17.150077			
18	-8.637273	0	-17.150077			
19	0	-8.637273	-17.150077			
20	8.637273	0	-17.150077			
21	8.26351	8.26351	-11.98			
22	-8.26351	8.26351	-11.98			
23	-8.26351	-8.26351	-11.98			
24	8.26351	-8.26351	-11.98			
25	0	7.852573	-6.295717			
26	-7.852573	0	-6.295717			
27	0	-7.852573	-6.295717			
28	7.852573	0	-6.295717			
29	7.480571	7.480571	-1.15			
30	-7.480571	7.480571	-1.15			
31	-7.480571	-7.480571	-1.15			
32	7.480571	-7.480571	-1.15			
33	0	7.067484	4.564023			
34	-7.067484	0	4.564023			
35	0	-7.067484	4.564023			
36	7.067484	0	4.564023			
37	6.697632	6.697632	9.68			
38	-6.697632	6.697632	9.68			
39	-6.697632	-6.697632	9.68			
40	6.697632	-6.697632	9.68			
41	0	6.281862	15.431148			
42	-6.281862	0	15.431148			
43	0	-6.281862	15.431148			
44	6.281862	0	15.431148			
45	5.914694	5.914694	20.51			
46	-5.914694	5.914694	20.51			
47	-5.914694	-5.914694	20.51			
48	5.914694	-5.914694	20.51			
49	0	5.495478	26.308799			
50	-5.495478	0	26.308799			
51	0	-5.495478	26.308799			
52	5.495478	0	26.308799			
53	5.131755	5.131755	31.34			
54	-5.131755	5.131755	31.34			
55	-5.131755	-5.131755	31.34			
56	5.131755	-5.131755	31.34			
57	0	4.707957	37.20219			
