11	10	10	2	1		
1	0	0	90.49			
2	0	0	88.15			
3	0	0	83.15			
4	0	0	74.15			
5	0	0	64.15			
6	0	0	54.15			
7	0	0	42.15			
8	0	0	32.15			
9	0	0	21.15			
10	0	0	20.15			
11	0	0	18.15			
1	1	2	10	10		
2	2	3	9	8		
3	3	4	8	7		
4	4	5	7	6		
5	5	6	6	5		
6	6	7	5	4		
7	7	8	4	3		
8	8	9	3	2		
9	9	10	2	1		
10	10	11	10	10		
1	2.1000E+11	8.0769E+10	8.5020E+03	5.6	0.032	
2	2.1000E+11	8.0769E+10	8.5020E+03	5.577	0.032	
3	2.1000E+11	8.0769E+10	8.5020E+03	5.318	0.03	
4	2.1000E+11	8.0769E+10	8.5020E+03	5.082	0.028	
5	2.1000E+11	8.0769E+10	8.5020E+03	4.8	0.024	
6	2.1000E+11	8.0769E+10	8.5020E+03	4.565	0.022	
7	2.1000E+11	8.0769E+10	8.5020E+03	4.329	0.02	
8	2.1000E+11	8.0769E+10	8.5020E+03	4.118	0.03	
9	2.1000E+11	8.0769E+10	8.5020E+03	4	0.03	
10	2.1000E+20	8.0769E+19	1.0000E+00	0.1	0.01	
1	3.50E+05	3.50E+05	3.50E+05	0	0	0
11	6.66E+05	6.66E+05	6.66E+05	6438000	6438000	11100000
1	2.00E+06	0.00E+00	0	0	0	0
