------- AERODYN v15.00.* BLADE DEFINITION INPUT FILE -------------------------------------
NREL S814 MHK blade tested at Strathclyde University, R Murray - blade input properties
======  Blade Properties =================================================================
        76     NumBlNds           - Number of blade nodes used in the analysis (-)
BlSpn	BlCrvAC		BlSwpAC		BlCrvAng	BlTwist	BlChord	BlAFID
(m)	(m)		(m)		(deg)		(deg)	(m)	(-)
0.00000000E+00	0.00000000E+00	0.00000000E+00	0.00000000E+00	2.71200000E+01	6.43000000E-02									1
9.00000000E-04	0.00000000E+00	0.00000000E+00	0.00000000E+00	2.69295000E+01	6.42000000E-02									1
3.90000000E-03	0.00000000E+00	0.00000000E+00	0.00000000E+00	2.64533000E+01	6.42000000E-02									1
8.30000000E-03	0.00000000E+00	0.00000000E+00	0.00000000E+00	2.56279000E+01	6.41000000E-02									1
1.11000000E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	2.51200000E+01	6.41000000E-02									1
1.43000000E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	2.44851000E+01	6.39000000E-02									1
1.88000000E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	2.36597000E+01	6.35000000E-02									1
2.19000000E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	2.31835000E+01	6.32000000E-02									1
2.55000000E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	2.27390000E+01	6.29000000E-02									1
3.02000000E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	2.20724000E+01	6.25000000E-02									1
3.28000000E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	2.15644000E+01	6.23000000E-02									1
3.59000000E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	2.09613000E+01	6.20000000E-02									1
3.98000000E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	2.01041000E+01	6.17000000E-02									1
4.30000000E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	1.94057000E+01	6.14000000E-02									1
4.57000000E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	1.87708000E+01	6.11000000E-02									1
5.01000000E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	1.79454000E+01	6.07000000E-02									1
5.35000000E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	1.73740000E+01	6.04000000E-02									1
5.64000000E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	1.68660000E+01	6.01000000E-02									1
6.11000000E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	1.61359000E+01	5.97000000E-02									1
6.42000000E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	1.56279000E+01	5.93000000E-02									1
6.79000000E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	1.52152000E+01	5.90000000E-02									1
7.25000000E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	1.46121000E+01	5.85000000E-02									1
7.60000000E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	1.41676000E+01	5.82000000E-02									1
7.93000000E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	1.37549000E+01	5.79000000E-02									1
8.42000000E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	1.32470000E+01	5.72000000E-02									1
8.80000000E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	1.28660000E+01	5.67000000E-02									1
9.14000000E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	1.25486000E+01	5.63000000E-02									1
9.65000000E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	1.19771000E+01	5.56000000E-02									1
1.00100000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	1.16597000E+01	5.52000000E-02									1
1.03600000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	1.14375000E+01	5.47000000E-02									1
1.08900000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	1.09930000E+01	5.40000000E-02									1
1.12700000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	1.07390000E+01	5.36000000E-02									1
1.16300000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	1.04533000E+01	5.31000000E-02									1
1.21500000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	1.01041000E+01	5.25000000E-02									1
1.25200000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	9.88190000E+00	5.19000000E-02									1
1.29100000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	9.72320000E+00	5.14000000E-02									1
1.34000000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	9.37400000E+00	5.08000000E-02									1
1.37900000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	9.15170000E+00	5.03000000E-02									1
1.41500000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	8.99300000E+00	4.98000000E-02									1
1.46800000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	8.77080000E+00	4.91000000E-02									1
1.50300000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	8.54860000E+00	4.87000000E-02									1
1.54800000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	8.38980000E+00	4.81000000E-02									1
1.59900000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	8.26290000E+00	4.75000000E-02									1
1.63500000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	8.13590000E+00	4.70000000E-02									1
1.67500000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	8.07240000E+00	4.65000000E-02									1
1.72300000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	7.91370000E+00	4.58000000E-02									1
1.76600000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	7.85020000E+00	4.53000000E-02									1
1.80600000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	7.78670000E+00	4.48000000E-02									1
1.85700000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	7.69140000E+00	4.41000000E-02									1
1.89300000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	7.56440000E+00	4.37000000E-02									1
1.93300000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	7.46920000E+00	4.31000000E-02									1
1.98500000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	7.34220000E+00	4.25000000E-02									1
2.02500000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	7.27870000E+00	4.19000000E-02									1
2.06100000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	7.24700000E+00	4.15000000E-02									1
2.11500000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	7.08830000E+00	4.08000000E-02									1
2.15300000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	7.08830000E+00	4.03000000E-02									1
2.19300000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	6.92950000E+00	3.98000000E-02									1
2.24500000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	6.89780000E+00	3.91000000E-02									1
2.28500000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	6.73900000E+00	3.86000000E-02									1
2.32200000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	6.73900000E+00	3.81000000E-02									1
2.37500000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	6.64380000E+00	3.74000000E-02									1
2.41400000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	6.61210000E+00	3.69000000E-02									1
2.45200000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	6.54860000E+00	3.64000000E-02									1
2.50600000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	6.45330000E+00	3.57000000E-02									1
